Blog Post Link,Smart Contract Address,Audit Website,Source link 1,Source link 2,Source link 3,Chain,Is_closed_source,hidden_owner,anti_whale_modifiable,Is_anti_whale,Is_honeypot,buy_tax,sell_tax,slippage_modifiable,Is_blacklisted,can_take_back_ownership,owner_change_balance,is_airdrop_scam,selfdestruct,trust_list,is_whitelisted,is_fake_token,illegal_unicode,exploitation,bad_contract,reusing_state_variable,encode_packed_collision,encode_packed_parameters,centralized_risk_medium,centralized_risk_high,centralized_risk_low,event_setter,external_dependencies,immutable_states,reentrancy_without_eth_transfer,incorrect_inheritance_order,shadowing_local,events_maths,Summary/rationale of risk tags marked true
https://exampleblockchain.com/post45,0xc3d82431c6aa5a8fb43653e788ffa3d785727c80,https://auditplatform.com/contract45,https://sourceinfo.com/detail165,https://sourceinfo.com/detail272,https://sourceinfo.com/detail383,Polygon,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms."
https://exampleblockchain.com/post46,0xc748ef44a04a80e0e47fc3772bd217bd07e59711,https://auditplatform.com/contract46,https://sourceinfo.com/detail161,https://sourceinfo.com/detail203,https://sourceinfo.com/detail390,Binance Smart Chain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,
https://exampleblockchain.com/post47,0x2c41458c2163039513711794dc2b0b32d400a9b3,https://auditplatform.com/contract47,https://sourceinfo.com/detail126,https://sourceinfo.com/detail213,https://sourceinfo.com/detail355,Polygon,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,
https://exampleblockchain.com/post48,0x83e04402b5582dd7cb3c6f1022e5ff51a2b873f7,https://auditplatform.com/contract48,https://sourceinfo.com/detail128,https://sourceinfo.com/detail290,https://sourceinfo.com/detail306,Binance Smart Chain,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Includes both buy and sell taxes, indicating transaction fee mechanisms. Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post49,0xcd310108f8a53ada31d0e61695cda70b14c9edd5,https://auditplatform.com/contract49,https://sourceinfo.com/detail139,https://sourceinfo.com/detail203,https://sourceinfo.com/detail300,Binance Smart Chain,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post50,0x1d6ca544472265abbebe308d81875f79407e2d39,https://auditplatform.com/contract50,https://sourceinfo.com/detail197,https://sourceinfo.com/detail270,https://sourceinfo.com/detail308,Polygon,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://exampleblockchain.com/post51,0x540ba45a8148011894fe9c030ed708cb12ec8582,https://auditplatform.com/contract51,https://sourceinfo.com/detail147,https://sourceinfo.com/detail206,https://sourceinfo.com/detail385,Ethereum,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms."
https://exampleblockchain.com/post52,0x1f3502d5862771a84d9ac3f3e290b464fc32d31f,https://auditplatform.com/contract52,https://sourceinfo.com/detail132,https://sourceinfo.com/detail220,https://sourceinfo.com/detail337,Binance Smart Chain,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
https://exampleblockchain.com/post53,0x12cfb727ed0180dfb5280c403e8e1abe6d46fdea,https://auditplatform.com/contract53,https://sourceinfo.com/detail104,https://sourceinfo.com/detail258,https://sourceinfo.com/detail367,Polygon,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
https://exampleblockchain.com/post54,0x9bfb6eb47d29d80f8e626efeb9dce53f7cb83889,https://auditplatform.com/contract54,https://sourceinfo.com/detail154,https://sourceinfo.com/detail202,https://sourceinfo.com/detail346,Binance Smart Chain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms. Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post55,0x9fdc4aa410762106da167ec152026635473a269e,https://auditplatform.com/contract55,https://sourceinfo.com/detail100,https://sourceinfo.com/detail285,https://sourceinfo.com/detail341,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms."
https://exampleblockchain.com/post56,0xf1b51931b0739d644e3f54de4900950638ec9a6c,https://auditplatform.com/contract56,https://sourceinfo.com/detail111,https://sourceinfo.com/detail247,https://sourceinfo.com/detail392,Polygon,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms."
https://exampleblockchain.com/post57,0xfcb2b17767a598c81bedf46427d857ff996993ed,https://auditplatform.com/contract57,https://sourceinfo.com/detail151,https://sourceinfo.com/detail252,https://sourceinfo.com/detail363,Ethereum,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post58,0x9bd3a7f28f1321e7aa8ffbbde757a7156b58b815,https://auditplatform.com/contract58,https://sourceinfo.com/detail199,https://sourceinfo.com/detail258,https://sourceinfo.com/detail357,Polygon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,
https://exampleblockchain.com/post59,0xe2f9d5181af7b85fe019514a9c82c833a74ce8e3,https://auditplatform.com/contract59,https://sourceinfo.com/detail168,https://sourceinfo.com/detail282,https://sourceinfo.com/detail339,Binance Smart Chain,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"Includes both buy and sell taxes, indicating transaction fee mechanisms."
https://exampleblockchain.com/post60,0x317d55cd7afe7e3ad21b2eb9588822abcb84e1c1,https://auditplatform.com/contract60,https://sourceinfo.com/detail126,https://sourceinfo.com/detail280,https://sourceinfo.com/detail365,Binance Smart Chain,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms."
https://exampleblockchain.com/post61,0xfa0abd2ac170a29fbe349ab30f0d643310e78b6c,https://auditplatform.com/contract61,https://sourceinfo.com/detail115,https://sourceinfo.com/detail257,https://sourceinfo.com/detail351,Ethereum,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Potential for exploitation identified from audit reports. Includes both buy and sell taxes, indicating transaction fee mechanisms. Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post62,0xb28896418f54f3b576cabf69332739959df83bca,https://auditplatform.com/contract62,https://sourceinfo.com/detail192,https://sourceinfo.com/detail243,https://sourceinfo.com/detail361,Binance Smart Chain,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post63,0x85b90ee70d16fcd6baf4a57abe601acbb6df6f42,https://auditplatform.com/contract63,https://sourceinfo.com/detail116,https://sourceinfo.com/detail233,https://sourceinfo.com/detail369,Ethereum,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Includes both buy and sell taxes, indicating transaction fee mechanisms. Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post64,0x2a4ae43c10f6609cd89529e84c40acdb2577e13f,https://auditplatform.com/contract64,https://sourceinfo.com/detail170,https://sourceinfo.com/detail269,https://sourceinfo.com/detail358,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,
https://exampleblockchain.com/post65,0x20322da2c35a17ae5cfb3eaa9b3b06f36eb951dc,https://auditplatform.com/contract65,https://sourceinfo.com/detail195,https://sourceinfo.com/detail293,https://sourceinfo.com/detail391,Polygon,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post66,0x93b39a7d847a89dcff41e5ae036d3fd03ad695b1,https://auditplatform.com/contract66,https://sourceinfo.com/detail102,https://sourceinfo.com/detail279,https://sourceinfo.com/detail395,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
https://exampleblockchain.com/post67,0x7db34bf7cee03f56bb674b72016594d878614a85,https://auditplatform.com/contract67,https://sourceinfo.com/detail117,https://sourceinfo.com/detail289,https://sourceinfo.com/detail340,Ethereum,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,
https://exampleblockchain.com/post68,0x16a2aedbe7aea579c6639d9a34413951cc97c54a,https://auditplatform.com/contract68,https://sourceinfo.com/detail165,https://sourceinfo.com/detail224,https://sourceinfo.com/detail373,Binance Smart Chain,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post69,0x20d871119748612fc8d4b79adf8c83256457ba90,https://auditplatform.com/contract69,https://sourceinfo.com/detail132,https://sourceinfo.com/detail260,https://sourceinfo.com/detail353,Binance Smart Chain,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
https://exampleblockchain.com/post70,0xe355780bbc2651ade5e19ece230dcccf3de01db2,https://auditplatform.com/contract70,https://sourceinfo.com/detail197,https://sourceinfo.com/detail264,https://sourceinfo.com/detail307,Polygon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,
https://exampleblockchain.com/post71,0x234b5fe8516f1f96d1c56d2f2b92863f4a1e66c8,https://auditplatform.com/contract71,https://sourceinfo.com/detail138,https://sourceinfo.com/detail261,https://sourceinfo.com/detail399,Binance Smart Chain,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms."
https://exampleblockchain.com/post72,0x88c5225d954adb1ab18830b92f9364c7e5d538b7,https://auditplatform.com/contract72,https://sourceinfo.com/detail168,https://sourceinfo.com/detail277,https://sourceinfo.com/detail347,Ethereum,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
https://exampleblockchain.com/post73,0xfdaf1b75ea4b05bdcddab7bde8b1e6ba690286e6,https://auditplatform.com/contract73,https://sourceinfo.com/detail194,https://sourceinfo.com/detail212,https://sourceinfo.com/detail369,Ethereum,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
https://exampleblockchain.com/post74,0xbb344f414dfdbf38aa92fe178339cf07753b7e85,https://auditplatform.com/contract74,https://sourceinfo.com/detail104,https://sourceinfo.com/detail270,https://sourceinfo.com/detail341,Ethereum,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post75,0x517ce618a12e0d2bfa44e847d5e2ef3079b6981b,https://auditplatform.com/contract75,https://sourceinfo.com/detail179,https://sourceinfo.com/detail249,https://sourceinfo.com/detail328,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://exampleblockchain.com/post76,0x7c68c4c3e5eac2014da0b5ed83915afbbd9dd08a,https://auditplatform.com/contract76,https://sourceinfo.com/detail121,https://sourceinfo.com/detail203,https://sourceinfo.com/detail385,Binance Smart Chain,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Marked as honeypot due to suspicious transaction patterns. Potential for exploitation identified from audit reports.
https://exampleblockchain.com/post77,0x16f9cd7a14bfedc98ab67578abb5d14d78d7c799,https://auditplatform.com/contract77,https://sourceinfo.com/detail110,https://sourceinfo.com/detail232,https://sourceinfo.com/detail311,Ethereum,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,
https://exampleblockchain.com/post78,0x0637263ce58e95b0adf69b1ff4a752a64b7ffd36,https://auditplatform.com/contract78,https://sourceinfo.com/detail116,https://sourceinfo.com/detail249,https://sourceinfo.com/detail303,Binance Smart Chain,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"Includes both buy and sell taxes, indicating transaction fee mechanisms. Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post79,0xbb7b0642b32a0c95810cc9eb5bbe9ba2c1ba3d0b,https://auditplatform.com/contract79,https://sourceinfo.com/detail102,https://sourceinfo.com/detail299,https://sourceinfo.com/detail318,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post80,0xc60793b84f4c516f8f6a144bdd986ec2380587d5,https://auditplatform.com/contract80,https://sourceinfo.com/detail146,https://sourceinfo.com/detail213,https://sourceinfo.com/detail335,Binance Smart Chain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post81,0x657ba4bb2668c1f050a1c4fcfad190d39cc3b08e,https://auditplatform.com/contract81,https://sourceinfo.com/detail161,https://sourceinfo.com/detail275,https://sourceinfo.com/detail346,Ethereum,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Marked as honeypot due to suspicious transaction patterns. Includes both buy and sell taxes, indicating transaction fee mechanisms. Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post82,0x25e4242f015ebc58e00a57f3602e0faf517acf32,https://auditplatform.com/contract82,https://sourceinfo.com/detail146,https://sourceinfo.com/detail217,https://sourceinfo.com/detail317,Binance Smart Chain,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms. Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post83,0x3f2377d1c4c6ea7ec00e64d4aecb51a2682ae9df,https://auditplatform.com/contract83,https://sourceinfo.com/detail132,https://sourceinfo.com/detail268,https://sourceinfo.com/detail327,Polygon,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Includes both buy and sell taxes, indicating transaction fee mechanisms. Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post84,0xbe95d5b85919c46fd9a8a0fee560c60671ff1d5e,https://auditplatform.com/contract84,https://sourceinfo.com/detail123,https://sourceinfo.com/detail287,https://sourceinfo.com/detail354,Polygon,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,
https://exampleblockchain.com/post85,0x064a44721edeb498447e07bbad8f99ba5269d56a,https://auditplatform.com/contract85,https://sourceinfo.com/detail161,https://sourceinfo.com/detail247,https://sourceinfo.com/detail373,Polygon,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Potential for exploitation identified from audit reports.
https://exampleblockchain.com/post86,0x53babde3abf03410a9c939fa3fb4657157c6bb6c,https://auditplatform.com/contract86,https://sourceinfo.com/detail101,https://sourceinfo.com/detail274,https://sourceinfo.com/detail319,Binance Smart Chain,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"Relies on external contracts or libraries, increasing vulnerability to external changes."
https://exampleblockchain.com/post87,0xeb6dd18de4202b8bf37ffedcee2ed144a4f2487a,https://auditplatform.com/contract87,https://sourceinfo.com/detail136,https://sourceinfo.com/detail238,https://sourceinfo.com/detail371,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
https://exampleblockchain.com/post88,0x9edcde8d9ecc5ddbc918b8f60ce023c21bf9561c,https://auditplatform.com/contract88,https://sourceinfo.com/detail189,https://sourceinfo.com/detail248,https://sourceinfo.com/detail371,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,
https://exampleblockchain.com/post89,0xabc8bc7b73e496964b1200a762ab9acd8821ac2b,https://auditplatform.com/contract89,https://sourceinfo.com/detail108,https://sourceinfo.com/detail236,https://sourceinfo.com/detail343,Binance Smart Chain,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
https://exampleblockchain.com/post90,0x76ee62b1e569fc939b4b2e16e0e2d6e375ddaa26,https://auditplatform.com/contract90,https://sourceinfo.com/detail147,https://sourceinfo.com/detail293,https://sourceinfo.com/detail344,Ethereum,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Includes both buy and sell taxes, indicating transaction fee mechanisms."
