project_name,Smart contract address,Blog post link,Audit website,Chain,Is_closed_source,hidden_owner,anti_whale_modifiable,Is_anti_whale,Is_honeypot,buy_tax,sell_tax,slippage_modifiable,Is_blacklisted,can_take_back_ownership,owner_change_balance,is_airdrop_scam,selfdestruct,trust_list,is_whitelisted,is_fake_token,illegal_unicode,exploitation,bad_contract,reusing_state_variable,encode_packed_collision,encode_packed_parameters,centralized_risk_medium,centralized_risk_high,centralized_risk_low,event_setter,external_dependencies,immutable_states,reentrancy_without_eth_transfer,incorrect_inheritance_order,shadowing_local,events_maths,Summary/rationale of risk tags marked true
Data Analytics,698ec5c43bb76f3ccf850d229561e3e900e9c2b8,https://chainsecurity.com/security-audit/makerdao-d3m-erc-4626/,https://chainsecurity.com/smart-contract-audit-reports/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Trust list risk present due to the reliance on the trust model of the D3M core to behave benevolently Centralized risk low present because reliance is on the D3M hub to behave normally, and for Metamorpho to not allocate maliciously Event setter & math risk present because there is a function that allows for an overestimation of max assets that can be deposited, which ultimately can lead to a temporary Denial of Service  External dependency risk present due to reliance on D3M hub to behave as intended"
Data Analytics,fe50b45,https://hacken.io/case-studies/soul-society-audit/,https://hacken.io/audits/soul-society/,Ethereum,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The paperwork predicts a maximum total supply of 1,000,000,000. However, the implementation lacks the ability to limit the supply to the specified quantity. As a result, the owner can mint unlimited HON tokens."
Data Analytics,c66e52967d9ac4b7d54fde581924093c2ca62902,https://www.halborn.com/audits/bracket-fi/passage-smart-contract-security-assessment,https://www.halborn.com/audits,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"A fault in the code indicates that if two parties share the same amount of BTC in a similar vault but one inputs an ether over the other, then the person will receive all their shares in the vault, while the other receives none."
Data Analytics,f29a0e26ae59ffdf34f62e69ae1c32c606d10fd3,https://wp.hacken.io/wp-content/uploads/2023/08/DeXe-Network_SC-Audit-Report_22052023SA-962.pdf,https://hacken.io/,Optimism,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,After looking over the smart contracts I've noticed a few vulnerabilities within the contract.
Data Analytics,1acd6901379bff6f7a59e63b0129d416a9f7161c,https://chainsecurity.com/security-audit/makerdao-kill-switch/,https://chainsecurity.com/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Centralized risk medium: The Kill Switch feature in SparkLend is designed to stop new borrowing but still lets users add more collateral, repay loans, or withdraw their funds. This can usually be done by setting the Loan-to-Value (LTV) ratio to zero, which means the collateral can't be used to get more loans, but there's an easier way to do it by just turning off borrowing for each asset. When LTV is set to zero, any new collateral can't be used to back loans. This means users can only add to their existing collateral, not use new collateral. On the other hand, just turning off borrowing still allows users to add new collateral.  Centralized risk high: The KillSwitchOracle is a tool that goes through all the markets to stop any new borrowing. But there's a potential problem. If the governance (the group or process that makes decisions) has scheduled a plan to add a new asset or change the loan rules for an existing asset, this plan might still go through even after the Kill Switch has been activated. This is because of a feature called DSPause.exec(), which can execute these plans without needing permission again. Bad contract: The README says all borrowable assets are frozen, but only borrow-only assets actually get frozen. Additionally, there's a function called reset() that has a misleading description saying it resets everything, but it only resets a part of the contract."
Data Analytics,54f328458b21938c95dc965cb79b606258a0f9e9,https://chainsecurity.com/security-audit/makerdao-sparklend-freezer/,https://chainsecurity.com/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Centralized risk medium: There's a problem with the SparkLend system where the address of the pool (a central part of the system) might not match the address set in the configurator (the tool used to set it up). If these addresses are different, a part of the system called SparkLendFreezerMom might not work correctly. This mismatch can create issues because the system relies on the correct address being used to function properly, and if it doesn't, the system could behave unexpectedly or fail."
Data Analytics,40df4afd20028e4ec4cd5be8382934727bb85e06,https://chainsecurity.com/security-audit/makerdao-sparklend-advanced/,https://chainsecurity.com/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"External dependencies: The CappedOracle function always returns a price with 8 decimal places, no matter what the actual source's decimal places are. This is a problem because if the source, like the Chainlink price oracle, has a different number of decimal places (like 18 for ETH pairs), it causes a mismatch. This means the prices calculated could be way off (either much higher than they should be or stuck at a maximum limit) because the system isn't using the correct number of decimal places. This dependency on the correct handling of decimal places from an external source (Chainlink) can lead to serious issues if not properly managed."
Data Analytics,b91c6fecabfda91cfa394132b3b58043f2e4ea3b,https://chainsecurity.com/security-audit/makerdao-psm-lite/,https://chainsecurity.com/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bad contract: - In the PSM initialization script (DssLitePsmInit.sol), there is a problem with how the class of the existing PSM (src.class) is reused to register the specific ilk for DssLitePsm (for example, for PSM-USDC, src.class==1). Unlike the existing PSM, DssLitePsm does not have auction modules and cannot be liquidated. This means that directly reusing src.class does not follow the correct specifications and can cause issues. - In the library DssLitePsmInit, there is a problem because it does not set up the vow for the newly deployed DssLitePsm. This means the accumulated fees can't be collected into the surplus buffer (chug()). - The specification of DssPocket says it Can grant or revoke infinite gem approvals. However, not all gem tokens see max(uint256) as truly unlimited. While it's unlikely to reach this limit, this difference can cause issues.  Exploitation: - The specification of fill() says Mints Dai into this contract up to buf value. This isn't completely accurate because the amount of DAI minted can be influenced by the current art of the urn and the amount of gem at the pocket, both of which can be manipulated. - In the VAT contract, anyone can repay debt for any urn using VAT.frob() without needing permission. This loophole can be exploited to mess with the system's accounting and create inconsistencies."
Data Analytics,9e6f75d,http://wp.hacken.io/wp-content/uploads/2023/12/Hacken_DOGELON_MARS_SCA_Dogelon_Mars_Token_Dec2023_P_2023_073_1.pdf,https://hacken.io/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,After looking over at the data the risk that have been identified are within the document as well.
Data Analytics,0e95242dceab8815a44767f6ef2b20a693765e56,https://wp.hacken.io/wp-content/uploads/2023/12/Sock_SC-Audit-Report_05122023_SA-2073.pdf,https://hacken.io/audits/sock/,Ethereum,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none of risk tages are marked true because as a result of the audit, the code contains no issues. The security score is 10 out of 10. Initially, there were missing assignment of _sockOwner, _owner and _recoveryOwner roles, that could have led to risk of a lock situation because these mentioned roles have a default value of 0x0 and can not be changed. The role related operations will not be able to be performed by the contract creator and the roles will not be assigned to new addresses because the current authorized address is 0x0. This would have led to risk tag centralized_risk_high. However, they implemented a constructor() in SockOwnable, SockRegistryAccessManager or SockUserPermissions and assigning the provided addresses to the admin variables and conducting checks against addresses with the value 0x0. (Revised commit: 79c848d8)"
Data Analytics,f8d2d285df13dfc3c933266ff36905a5b0a8975e,https://wp.hacken.io/wp-content/uploads/2023/08/WhiteBit_L1_FinalReport_09082023.pdf,https://hacken.io/audits/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,After looking over the data I found very few risk
Data Analytics,ddde802c194eecbd1a8670eb3be9629a5e700722,https://chainsecurity.com/wp-content/uploads/2023/08/Smart-Contract-Audit-Everstake-ETH-B2C-Staking-ChainSecurity.pdf,https://chainsecurity.com/smart-contract-audit-reports/,Ethereum,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Risk tags are marked true includes reentrancy_without_eth_transfer, exploitation, hidden_owner, can_take_back_ownership but they have been resolved in the updated version 4 in commit hash 35f9b56b038be82a31946bd6b02533ec16ddd228. The executive summary of the security audit for Everstake's ETH B2C Staking service highlights satisfactory security levels overall but identifies critical issues including the potential for system blockage due to validator replacement and the risk of accounting discrepancies affecting asset solvency. While documentation and testing have been improved, the report emphasizes the importance of a robust test suite and acknowledges that audits cannot uncover all vulnerabilities, emphasizing the need for complementary security measures."
Data Analytics,23b743e4bb60dd4ca8f4d6a18b5f7589354c6ab,https://wp.hacken.io/wp-content/uploads/2022/07/DeRace_17052022_SCAudit_SReport_2.pdf,https://hacken.io/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,After looking over the document I only found a few issues.
Data Analytics,4f5cc91756b418cd0eb9eb733ca1c417698fc478,https://wp.hacken.io/wp-content/uploads/2022/01/%D0%A1onstitution-DAO_11012022Audit_Report.pdf,https://hacken.io/audits/page/70/,Ethereum,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,The documents viewed many issues within the contract.
Data Analytics,0x7259e152103756e1616A77Ae982353c3751A6a90,https://rekt.news/abra-rekt/,https://rekt.news/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"The Abracadabra exploit incident reveals multiple critical risk factors within the ecosystem. The attack leveraged a rounding issue in the CauldronV4 contract, leading to the manipulation of the borrow function and allowing the attacker to drain $6.5 million in MIM liquidity. This underscores the risk of exploitation, where vulnerabilities in smart contract code can be maliciously exploited. The need for the DAO treasury to intervene and buy back MIM to restore the peg highlights the centralized risk high, indicating that significant control and responsibility are placed on a central entity to mitigate damage. The exploit's root cause, a critical flaw in the CauldronV4 code, exemplifies bad contract risks, demonstrating how coding errors can lead to substantial financial losses. The extensive borrowing, repaying, and manipulation tactics used by the attacker effectively caused a self-destruct scenario for the stablecoin's peg, illustrating the self destruct risk. The incident also involved complex interactions with other systems and dependencies, such as flashloans and cross-platform transactions, pointing to external dependencies risks."
Data Analytics,3061501d3e028ae5274ddeb928fedd02d8135 b3a,https://chainsecurity.com/security-audit/yieldnest-protocol/,https://chainsecurity.com/wp-content/uploads/2024/05/ChainSecurity_YieldNest_YieldNest_Protocol_audit.pdf,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The analysis of the YieldNest Protocol identified several levels of centralized risk. High centralized risk is evident in functions like StakingNode.processWithdrawals, which can only be executed by an admin, centralizing significant control within a single entity. This dependency introduces a high level of risk due to the reliance on a single point of control for critical functions such as processing withdrawals. Moderate centralized risk is present in the enforced bootstrap deposit managed by a trusted address, which introduces a certain level of trust in the initial depositor. While this does not completely centralize control, it does require reliance on specific roles. Minimal centralized risks were identified in standard security enhancements such as preventing re-initialization of contracts and adding sanity checks to oracle prices. These improvements do not significantly increase centralized control but enhance overall system reliability and security. In summary, the identified risks range from high to low levels of centralization, with the most significant risks involving admin-controlled functions that centralize critical operational controls, thereby creating potential single points of failure. Moderate risks involve some level of trust in specific roles, while low risks focus on security enhancements."
Data Analytics,da3096efbc63148e0023f68f09ad47e9,https://chainsecurity.com/security-audit/htx-dao-htx-token/,https://chainsecurity.com/security-audit/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,There were none
Data Analytics,6db52a3339df4df04b80cd545f100b093188b 15a,https://chainsecurity.com/security-audit/herodotus-on-starknet/,https://chainsecurity.com/blog/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"The contract evm facts registry functions get_account_field and get_account accept Ethereum addresses as input (felt252). Ethereum addresses are only 160 bits long, making them loosely regulated. If the upper 96 bits of the input are not zero, the internal get_account() function will revert when casting u256 to u64."
Data Analytics,9bc0c17afd6bed51cd9126d9f3b8fc31614d29a9,https://chainsecurity.com/blog/,https://chainsecurity.com/security-audit/euler-ethereum-vault-connector/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"If an activity is performed on the EVC using its ether balance, the second call may fail to deposit the entire amount obtained in the first call. However, this failure will not result in a revert."
Data Analytics,cf356561175dfe49a3d93ba85d553324107c4a0c,https://hacken.io/audits/derace/,https://hacken.io/research/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bad contract: - The contract has missing validation checks, allowing the staking token and reward token addresses to be the same. This flaw causes the reward and staking balances to merge, meaning that rewards can be paid using tokens that actually belong to stakers. This design flaw can lead to confusion and unfairness, as stakers might end up losing their tokens. - The contract file name does not follow the Solidity code style guide. This violation of naming conventions can lead to confusion and inconsistency in the codebase, making it harder for developers to understand and maintain the contract."
Data Analytics,457ce1d,https://hacken.io/audits/blocksquare/,https://hacken.io/research/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Centralized risk high: The owner has too much control over important settings like the lock period and rewards fee. Even though the documentation says the lock period is 6 months, the owner can change it anytime. The reward fee isn't specified in the documentation and can also be changed by the owner. This high level of control could allow the owner to manipulate users' funds. Bad contract: When a contract calls another contract, it doesn't always check if the call was successful or not. Even if the other contract fails, the calling contract keeps going, which can lead to problems. If the call fails by mistake or someone tries to make it fail on purpose, it could cause the program to behave in unexpected ways. This could result in losing funds. Immutable states: Locking the pragma to a specific compiler version range ensures that the contract's code stays the same regardless of future compiler updates. Once set, the compiler version cannot be changed, making it immutable like a message engraved on stone."
Data Analytics,0b76f7fb519e34b878aa1d58cffc8d8dc0572c12,https://blog.openzeppelin.com/saddle-contracts-audit,https://www.openzeppelin.com,Ethereum,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"The audit mentions that Saddle has implemented an additional withdrawal fee for liquidity providers, which decreases over a 4-week period. This withdrawal fee could potentially be considered as an anti-whale measure, as it aims to discourage large liquidity providers from rapidly entering and exiting the pool. Also, The LPToken contract inherits ERC20 along with ERC20Burnable. However ERC20Burnable inherits ERC20 already, so there is no need to inherit it again in LPToken. This issue signals incorrect_inheritance_order risk tag."
Data Analytics,a411b13335bc847ab009009a374f03f147e18f28,https://chainsecurity.com/blog/,https://chainsecurity.com/security-audit/conic-protocol/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The calculation of minted shares involves dividing the quantity of deposited tokens by the exchange rate, which might lead to significant rounding mistakes. Users who do not deposit multiples of the initial amount may experience slippage (up to 100%), leading to Denial of Service or loss of cash if the slippage parameter is set too loosely."
Data Analytics,c1884aae22cd17af023ac4424b4e6623eb0ea9dd,https://hacken.io/,https://wp.hacken.io/wp-content/uploads/2023/02/Binance-PoS-tech-assesment.pdf,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"When the value of TotalEquity or TotalDebt exceeds 264, the next section of code, which is responsible for computing the integer utilized by the hash function (tempAfterCexAssets), will fail due to overflow. If TotalEquity exceeds 264, the proof in the following batch will be inaccurate."
Data Analytics,d94ee7194e8cb17db13b16c338f3e780b62f5435,https://consensys.io/diligence/audits/2021/06/idle-finance/#idlecdo_deposit-allows-re-entrancy-from-hookable-token,https://consensys.io/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Here is a summary of the risk tags found in Idle Finance: External dependencies The contracts interact with various external DeFi projects (e.g., Compound, Uniswap), creating dependencies that could pose risks if these external systems encounter issues. The use of delegatecall proxy mechanisms and the potential for arbitrary upgrades introduce further reliance on external factors. IdleCDO virtualPrice() and _updatePrices() functions have nested external calls to many other contracts, indicating potential risks if these dependencies face issues or behave unexpectedly. Trusted Trust is placed in idleToken contracts, which could pose a risk if these contracts are not secure or properly audited. Trust is placed in several contracts and roles within the system, including IdleCDO, IdleTokenGovernance, and specific actors (Owner, Guardian, Rebalancer, feeReceiver). This trust can become a vulnerability if any of these contracts are insecure or if trusted roles are compromised or misused. The contract owner and designated rebalancer address are trusted to execute functions like harvest(), potentially introducing risks if these roles are misused or compromised. Centralized risk medium/high The central role of the IdleCDO contract and its interactions with various other contracts and protocols indicate a moderate to high level of centralized risk within the Idle Finance system. The contract owner has significant control over withdrawal flags, contract pausing, and cooling periods, implying a moderate to high level of centralized risk. The function IdleCDO.harvest() uses Uniswap to liquidate rewards earned by the contract’s strategy, with potential price manipulation risks. Inconsistencies between price calculations within the system may pose a moderate to high level of centralized risk, particularly if the discrepancies are caused by errors or manipulation within the contract's logic. The contract owner can move tokens to a recovery fund, suggesting a moderate to high level of centralized risk. Reentrancy without eth transfer Potential for reentrancy-like issues exists due to the use of callback mechanisms (e.g., ERC777) and functions like harvest() and liquidate(), even though no explicit ETH transfer is involved. Nested external calls within vital contract functions suggest the possibility of reentrancy-like issues, even if no explicit ETH transfer is involved. The possibility of front-running user calls by changing contract semantics could result in reentrancy-like issues, even though no ETH transfer is explicitly mentioned. Exploitation The absence of account addresses in meta transactions exposes the system to potential exploitation, as a single transaction could be executed on multiple accounts owned by the same sender. Various scenarios, such as withdrawal process vulnerabilities and potential sandwiching attacks during harvest transactions, expose the contract to exploitation, which could compromise the system's integrity. Potential violations of accounting invariants might expose the contract to exploits or other vulnerabilities that could compromise the integrity of the system. The withdrawal process involving multiple channels can be exploited, leading to prolonged fund inaccessibility and potential economic loss for users. Bad contract Issues such as precision loss in calculations, unnecessary or unintended token transfers or minting due to function calls with an amount of 0, and other implementation inconsistencies indicate suboptimal contract design. These could lead to errors or unexpected behavior. The presence of precision loss inconsistencies in the contract's calculations may indicate a bad contract implementation that could lead to errors or unexpected behavior. Events maths The complexity of mathematical calculations and time-based events (e.g., coolingPeriod) in the codebase reduces readability and maintainability. Proper management and testing of these operations are essential to ensure the contract functions correctly and securely."
Data Analytics,0e95242dceab8815a44767f6ef2b20a693765e56,https://hacken.io/case-studies/auditing-sock-erc-4337/,https://hacken.io/audits/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Here is a summary of the risk tags found in Sock's ERC 4337 Trading Platform: Trusted Trust is placed in the user's device and the Sock application to securely handle private keys and manage transactions without compromising user privacy. External dependencies The reliance on smart contracts and the implementation of ERC-4337 indicate dependencies on external components, which could pose potential risks if these dependencies face issues or behave unexpectedly. Reentrancy without eth transfer The use of gas-less transactions and automated orders could potentially lead to reentrancy issues without explicit ETH transfers, which might compromise the contract's security if not properly managed. The manipulation of user SockAccount addresses by the sockOwner role could potentially lead to reentrancy issues without explicit ETH transfers, which might compromise the contract's security if not properly managed. Immutable states The introduction of ERC-4337 and account abstraction implies the use of states that may be challenging to modify or update, which could pose risks if any vulnerabilities or errors are discovered in these components. Exploitation The execute() function's vulnerability to a signature replay attack could lead to exploitation, potentially compromising the contract's security. Bad contract The absence of adequate access controls in the _authorizeUpgrade() function may indicate suboptimal contract implementation or a bad contract design, potentially leading to security vulnerabilities or unintended behavior."
Data Analytics,c1884aae22cd17af023ac4424b4e6623eb0ea9dd,https://hacken.io/case-studies/binance-discovery/,https://hacken.io/audits/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Here is a summary of the risk tags found in Binance's Proof of Reserves: Trusted Trust is placed in Hacken as a security auditor to provide reliable and secure verification services, potentially introducing risks if Hacken's services are compromised or misused. Centralized risk medium/high The reliance on individual experts like Bartosz Barwikowski may indicate a moderate to high level of centralized risk within the system, as his expertise and ability to identify vulnerabilities is a critical component of maintaining security."
Data Analytics,f29a0e26ae59ffdf34f62e69ae1c32c606d10fd3,https://dexenetwork.medium.com/creating-a-benchmark-dao-dexe-protocol-f2eeb661d006,https://wp.hacken.io/wp-content/uploads/2023/08/DeXe-Network_SC-Audit-Report_22052023SA-962.pdf,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Here is a summary of all the risk tags found in the DeXe Network: Trusted: Various contracts have privileged roles (e.g., owners, trader admins, BABT holders) with significant control over contract parameters and functions. Trust is placed in privileged role holders to responsibly manage contract parameters, potentially introducing risks if these roles are misused or compromised. Multiple contracts have privileged roles (e.g., owners, trader admins, governance) with significant control over contract parameters and functions. Buy Tax / Sell Tax: Traders can reinvest commissions. Trader admins can change proposal restrictions. Owners can mint NFTs. The ability for traders, trader admins, and owners to perform certain actions could introduce additional fees (buy/sell tax) for users participating in trading or NFT-related activities. Centralized risk medium/high: Multiple contracts rely on privileged roles for managing critical contract parameters and functions. The system's reliance on privileged roles indicates a moderate to high level of centralized risk, as the proper functioning of the system depends on the responsible actions of these privileged role holders."
Data Analytics,1ec034fef5f8c3f40b844b5f0bed115a4c22730f,https://wp.hacken.io/wp-content/uploads/2022/10/DAC_Portal_09062022_SCAudit_Report.pdf,https://hacken.io/audits/,Ethereum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Here is a summary of the risk tags found in the DAC Portal: Trusted: Multiple contracts have privileged roles (e.g., admin, owner) with significant control over contract parameters and functions. Trust is placed in privileged role holders to responsibly manage contract parameters, potentially introducing risks if these roles are misused or compromised. Centralized risk medium/high: Multiple contracts rely on privileged roles for managing critical contract parameters and functions. The system's reliance on privileged roles indicates a moderate to high level of centralized risk, as the proper functioning of the system depends on the responsible actions of these privileged role holders."
